Accuracy,TNR,TNR_race_0,TNR_race_0-race_1,TNR_race_0/race_1,TNR_race_1,TPR,TPR_race_0,TPR_race_0-race_1,TPR_race_0/race_1,TPR_race_1,dataset,model,repeat,transform
0.6472019464720195,0.6398809523809523,0.5697115384615384,0.1841947115384616,0.7556795536070147,0.75390625,0.6559714795008913,0.7027707808564232,0.16008785402715486,0.7722047381764141,0.5426829268292683,Compas Race,GPyT_eq_odds_in_False_0tnr_0.74_1tnr_0.74_0tpr_0.7_1tpr_0.7,1-2410,no_transform
0.6374695863746959,0.5535714285714286,0.5456730769230769,0.020733173076923128,0.9633952254641908,0.56640625,0.7379679144385026,0.7355163727959698,0.008386066228420419,0.9887269273650742,0.7439024390243902,Compas Race,GPyT_eq_odds_in_True_0tnr_0.71_1tnr_0.71_0tpr_0.8_1tpr_0.8,1-2410,no_transform
0.6374695863746959,0.5773809523809523,0.5024038461538461,0.19681490384615385,0.7185217017619252,0.69921875,0.7094474153297683,0.7531486146095718,0.149490078024206,0.8015131739946161,0.6036585365853658,Compas Race,GPyT_eq_odds_in_False_0tnr_0.74_1tnr_0.74_0tpr_0.8_1tpr_0.8,1-2410,no_transform
0.6147607461476075,0.4092261904761905,0.3798076923076923,0.07722355769230771,0.8310322156476002,0.45703125,0.8609625668449198,0.8740554156171285,0.04478712293420173,0.9487594011386798,0.8292682926829268,Compas Race,GPyT_eq_odds_in_True_0tnr_0.71_1tnr_0.71_0tpr_0.9_1tpr_0.9,1-2410,no_transform
0.6261151662611517,0.4613095238095238,0.40384615384615385,0.15084134615384615,0.7280606717226435,0.5546875,0.8235294117647058,0.8614609571788413,0.1297536401056706,0.8493795464270432,0.7317073170731707,Compas Race,GPyT_eq_odds_in_False_0tnr_0.74_1tnr_0.74_0tpr_0.9_1tpr_0.9,1-2410,no_transform
0.6642335766423357,0.7157738095238095,0.6634615384615384,0.13731971153846154,0.8285178236397748,0.80078125,0.6024955436720143,0.6423173803526449,0.1362198193770351,0.7879244380679101,0.5060975609756098,Compas Race,"Logistic Regression, C=1.0",1-2410,no_transform
0.681265206812652,0.7589285714285714,0.7067307692307693,0.13701923076923073,0.8376068376068376,0.84375,0.5882352941176471,0.6448362720403022,0.1936167598451803,0.6997427591463415,0.451219512195122,Compas Race,SVM,1-2410,no_transform
0.6561232765612328,0.6830357142857143,0.6490384615384616,0.08924278846153844,0.8791208791208791,0.73828125,0.6238859180035651,0.6397984886649875,0.0544326350064509,0.9149222200883425,0.5853658536585366,Compas Race,"ZafarEqOpp, τ=5.0, μ=1.2",1-2410,no_transform
0.6707218167072182,0.7886904761904762,0.7283653846153846,0.15835336538461542,0.8214164689935615,0.88671875,0.5294117647058824,0.6196473551637279,0.3086717454076304,0.5018590124925639,0.3109756097560976,Compas Race,GPyT_in_True,2-4820,no_transform
0.6723438767234388,0.8005952380952381,0.7596153846153846,0.10757211538461542,0.875952875952876,0.8671875,0.5187165775401069,0.5768261964735516,0.19877741598574672,0.6553946107146661,0.3780487804878049,Compas Race,GPyT_in_False,2-4820,no_transform
0.6634225466342255,0.7336309523809523,0.7596153846153846,0.06820913461538458,0.9102056962025316,0.69140625,0.5793226381461676,0.5869017632241813,0.02592615346808369,0.955825395163823,0.5609756097560976,Compas Race,GPyT_eq_odds_in_True_0tnr_0.71_1tnr_0.71_0tpr_0.6_1tpr_0.6,2-4820,no_transform
0.6618004866180048,0.7336309523809523,0.6971153846153846,0.09585336538461542,0.8791208791208791,0.79296875,0.5757575757575758,0.6322418136020151,0.1932174233581127,0.6943931590710329,0.4390243902439024,Compas Race,GPyT_eq_odds_in_False_0tnr_0.74_1tnr_0.74_0tpr_0.6_1tpr_0.6,2-4820,no_transform
0.6504460665044607,0.6755952380952381,0.6610576923076923,0.03816105769230771,0.9454232917920068,0.69921875,0.6203208556149733,0.6423173803526449,0.07524420962093759,0.8828550932568148,0.5670731707317073,Compas Race,GPyT_eq_odds_in_True_0tnr_0.71_1tnr_0.71_0tpr_0.7_1tpr_0.7,2-4820,no_transform
0.6626115166261152,0.6979166666666666,0.65625,0.109375,0.8571428571428571,0.765625,0.6203208556149733,0.6801007556675063,0.20449099956994526,0.6993224932249322,0.47560975609756106,Compas Race,GPyT_eq_odds_in_False_0tnr_0.74_1tnr_0.74_0tpr_0.7_1tpr_0.7,2-4820,no_transform
0.64882400648824,0.6130952380952381,0.6298076923076923,0.04387019230769229,0.9303435114503816,0.5859375,0.6916221033868093,0.6826196473551638,0.03079498679117765,0.9568343774892896,0.7134146341463414,Compas Race,GPyT_eq_odds_in_True_0tnr_0.71_1tnr_0.71_0tpr_0.8_1tpr_0.8,2-4820,no_transform
0.6431467964314681,0.6056547619047619,0.5480769230769231,0.15114182692307687,0.7838418564675549,0.69921875,0.6880570409982175,0.743073047858942,0.18819499907845416,0.74673418768086,0.5548780487804879,Compas Race,GPyT_eq_odds_in_False_0tnr_0.74_1tnr_0.74_0tpr_0.8_1tpr_0.8,2-4820,no_transform
0.6301703163017032,0.4717261904761905,0.43990384615384615,0.08353365384615385,0.8404133180252583,0.5234375,0.8199643493761141,0.8413098236775819,0.07301714075075261,0.913210165035782,0.7682926829268293,Compas Race,GPyT_eq_odds_in_True_0tnr_0.71_1tnr_0.71_0tpr_0.9_1tpr_0.9,2-4820,no_transform
0.6326034063260341,0.5014880952380952,0.4447115384615384,0.14903846153846154,0.7489878542510121,0.59375,0.7896613190730838,0.8312342569269522,0.1422098666830498,0.8289172209903916,0.6890243902439024,Compas Race,GPyT_eq_odds_in_False_0tnr_0.74_1tnr_0.74_0tpr_0.9_1tpr_0.9,2-4820,no_transform
0.6796431467964315,0.78125,0.7355769230769231,0.11989182692307687,0.8598524762908325,0.85546875,0.5579322638146168,0.6120906801007556,0.1852614118080727,0.6973301214493627,0.4268292682926829,Compas Race,"Logistic Regression, C=1.0",2-4820,no_transform
0.6869424168694241,0.7872023809523809,0.7379807692307693,0.12920673076923073,0.851004851004851,0.8671875,0.5668449197860963,0.6397984886649875,0.24955458622596305,0.6099481467255617,0.3902439024390244,Compas Race,SVM,2-4820,no_transform
0.6585563665855637,0.71875,0.6802884615384616,0.10096153846153844,0.8707692307692309,0.78125,0.5864527629233511,0.6120906801007556,0.08770043619831658,0.8567198634949313,0.5243902439024389,Compas Race,"ZafarEqOpp, τ=5.0, μ=1.2",2-4820,no_transform
0.6763990267639902,0.7782738095238095,0.7139423076923077,0.1688701923076923,0.808713410483322,0.8828125,0.5543672014260249,0.6649874055415617,0.3784020396879032,0.43096359940872137,0.2865853658536585,Compas Race,GPyT_in_True,3-7230,no_transform
0.6707218167072182,0.7708333333333334,0.7427884615384616,0.07361778846153844,0.909827015090173,0.81640625,0.5508021390374331,0.6246851385390428,0.2527339190268477,0.5954219118804092,0.3719512195121951,Compas Race,GPyT_in_False,3-7230,no_transform
0.6609894566098946,0.7098214285714286,0.71875,0.0234375,0.9673913043478259,0.6953125,0.6024955436720143,0.6372795969773299,0.11898691405050064,0.8132893087824159,0.5182926829268293,Compas Race,GPyT_eq_odds_in_True_0tnr_0.71_1tnr_0.71_0tpr_0.6_1tpr_0.6,3-7230,no_transform
0.6618004866180048,0.7395833333333334,0.7091346153846154,0.07992788461538458,0.8987052551408987,0.7890625,0.5686274509803921,0.6297229219143576,0.20899121459728448,0.6681219512195122,0.4207317073170732,Compas Race,GPyT_eq_odds_in_False_0tnr_0.74_1tnr_0.74_0tpr_0.6_1tpr_0.6,3-7230,no_transform
0.6520681265206812,0.6488095238095238,0.6754807692307693,0.07001201923076927,0.8963523131672597,0.60546875,0.6559714795008913,0.6750629722921915,0.06530687473121588,0.9032580997451763,0.6097560975609756,Compas Race,GPyT_eq_odds_in_True_0tnr_0.71_1tnr_0.71_0tpr_0.7_1tpr_0.7,3-7230,no_transform
0.6626115166261152,0.6919642857142857,0.6610576923076923,0.08112980769230771,0.8906882591093117,0.7421875,0.6274509803921569,0.7002518891687658,0.24903237697364386,0.6443674328829619,0.451219512195122,Compas Race,GPyT_eq_odds_in_False_0tnr_0.74_1tnr_0.74_0tpr_0.7_1tpr_0.7,3-7230,no_transform
0.6618004866180048,0.6175595238095238,0.625,0.01953125,0.96875,0.60546875,0.7147950089126559,0.743073047858942,0.09673158444430784,0.8698222405952873,0.6463414634146342,Compas Race,GPyT_eq_odds_in_True_0tnr_0.71_1tnr_0.71_0tpr_0.8_1tpr_0.8,3-7230,no_transform
0.6707218167072182,0.6577380952380952,0.6105769230769231,0.12379807692307687,0.8314238952536825,0.734375,0.6862745098039216,0.7506297229219143,0.22014191804386551,0.7067236863643805,0.5304878048780488,Compas Race,GPyT_eq_odds_in_False_0tnr_0.74_1tnr_0.74_0tpr_0.8_1tpr_0.8,3-7230,no_transform
0.6180048661800487,0.4523809523809524,0.4447115384615384,0.020132211538461564,0.9566903684550744,0.46484375,0.8163992869875223,0.8362720403022671,0.0679793573754377,0.9187114310902146,0.7682926829268293,Compas Race,GPyT_eq_odds_in_True_0tnr_0.71_1tnr_0.71_0tpr_0.9_1tpr_0.9,3-7230,no_transform
0.6212489862124899,0.4776785714285714,0.4423076923076923,0.09284855769230772,0.8265019651880965,0.53515625,0.7932263814616756,0.8463476070528967,0.18171346071143324,0.785296893147503,0.6646341463414634,Compas Race,GPyT_eq_odds_in_False_0tnr_0.74_1tnr_0.74_0tpr_0.9_1tpr_0.9,3-7230,no_transform
0.6836982968369829,0.7559523809523809,0.7235576923076923,0.08503605769230771,0.8948346339650687,0.80859375,0.5971479500891266,0.6599496221662469,0.21482767094673466,0.6744786818097188,0.4451219512195122,Compas Race,"Logistic Regression, C=1.0",3-7230,no_transform
0.6885644768856448,0.7827380952380952,0.7451923076923077,0.09855769230769228,0.8831908831908832,0.84375,0.5757575757575758,0.6423173803526449,0.22768323401118146,0.6455284552845528,0.4146341463414634,Compas Race,SVM,3-7230,no_transform
0.6642335766423357,0.7113095238095238,0.6850961538461539,0.06881009615384615,0.9087285771223595,0.75390625,0.6078431372549019,0.6498740554156172,0.1437764944400074,0.7787625259973531,0.5060975609756098,Compas Race,"ZafarEqOpp, τ=5.0, μ=1.2",3-7230,no_transform
0.6293592862935928,0.7648809523809523,0.7115384615384616,0.14002403846153844,0.8355681016231475,0.8515625,0.46702317290552586,0.5566750629722922,0.3066750629722922,0.4490950226244344,0.25,Compas Race,GPyT_in_True,4-9640,no_transform
0.6309813463098135,0.7544642857142857,0.7139423076923077,0.10637019230769229,0.8703296703296703,0.8203125,0.483065953654189,0.5465994962216625,0.21733120353873564,0.6023940654153085,0.32926829268292684,Compas Race,GPyT_in_False,4-9640,no_transform
0.6301703163017032,0.7127976190476191,0.7475961538461539,0.09134615384615385,0.8778135048231511,0.65625,0.5311942959001783,0.5088161209068011,0.07654973275173549,0.8692275398824518,0.5853658536585366,Compas Race,GPyT_eq_odds_in_True_0tnr_0.71_1tnr_0.71_0tpr_0.6_1tpr_0.6,4-9640,no_transform
0.6415247364152473,0.7633928571428571,0.7331730769230769,0.07932692307692313,0.9023668639053254,0.8125,0.49554367201426025,0.5491183879093199,0.18326472937273453,0.6662564332065339,0.36585365853658536,Compas Race,GPyT_eq_odds_in_False_0tnr_0.74_1tnr_0.74_0tpr_0.6_1tpr_0.6,4-9640,no_transform
0.6301703163017032,0.6741071428571429,0.7019230769230769,0.07301682692307687,0.8959760273972603,0.62890625,0.5775401069518716,0.5667506297229219,0.03690790686244394,0.9388596290359514,0.6036585365853658,Compas Race,GPyT_eq_odds_in_True_0tnr_0.71_1tnr_0.71_0tpr_0.7_1tpr_0.7,4-9640,no_transform
0.6317923763179237,0.6979166666666666,0.65625,0.109375,0.8571428571428571,0.765625,0.5525846702317291,0.6070528967254408,0.18632118940836767,0.693072563505718,0.42073170731707316,Compas Race,GPyT_eq_odds_in_False_0tnr_0.74_1tnr_0.74_0tpr_0.7_1tpr_0.7,4-9640,no_transform
0.6269261962692619,0.5982142857142857,0.6105769230769231,0.03245192307692313,0.9468503937007873,0.578125,0.661319073083779,0.6599496221662469,0.004684524175216587,0.9929517250941695,0.6646341463414634,Compas Race,GPyT_eq_odds_in_True_0tnr_0.71_1tnr_0.71_0tpr_0.8_1tpr_0.8,4-9640,no_transform
0.6309813463098135,0.6383928571428571,0.5913461538461539,0.12349759615384615,0.8272383354350568,0.71484375,0.6221033868092691,0.6649874055415617,0.14669472261473238,0.7794022542498154,0.5182926829268293,Compas Race,GPyT_eq_odds_in_False_0tnr_0.74_1tnr_0.74_0tpr_0.8_1tpr_0.8,4-9640,no_transform
0.6147607461476075,0.46875,0.4567307692307692,0.03155048076923078,0.9353846153846154,0.48828125,0.7896613190730838,0.7984886649874056,0.030195982060576276,0.9621835808263446,0.7682926829268293,Compas Race,GPyT_eq_odds_in_True_0tnr_0.71_1tnr_0.71_0tpr_0.9_1tpr_0.9,4-9640,no_transform
0.6082725060827251,0.47619047619047616,0.4230769230769231,0.13942307692307693,0.7521367521367521,0.5625,0.7664884135472371,0.7959697732997482,0.10084782208023602,0.8733019450447668,0.6951219512195121,Compas Race,GPyT_eq_odds_in_False_0tnr_0.74_1tnr_0.74_0tpr_0.9_1tpr_0.9,4-9640,no_transform
0.6650446066504461,0.7604166666666666,0.7355769230769231,0.06520432692307687,0.9185741088180113,0.80078125,0.5508021390374331,0.6095717884130982,0.2010352030472446,0.6702025801249748,0.40853658536585363,Compas Race,"Logistic Regression, C=1.0",4-9640,no_transform
0.6820762368207623,0.8020833333333334,0.7764423076923077,0.06730769230769229,0.9202279202279202,0.84375,0.5383244206773619,0.6095717884130982,0.24371812987651287,0.6001814150372908,0.36585365853658536,Compas Race,SVM,4-9640,no_transform
0.6334144363341444,0.6979166666666666,0.6706730769230769,0.07151442307692313,0.9036437246963562,0.7421875,0.5561497326203209,0.6020151133501259,0.15689316213061372,0.739386672109399,0.4451219512195122,Compas Race,"ZafarEqOpp, τ=5.0, μ=1.2",4-9640,no_transform
